Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 5.542000E+3 3.700000E+1 3.700690E+1 3.565887E+1 2.478356E+1 2.605349E+0 2.227796E+1 0.0378034974187348  
 5.543000E+3 3.700000E+1 3.699263E+1 3.564824E+1 2.478755E+1 2.601435E+0 2.227091E+1 0.0377126612702337  
 5.544000E+3 3.700000E+1 3.700371E+1 3.565568E+1 2.478402E+1 2.618434E+0 2.228578E+1 0.0378068795771109  
 5.545000E+3 3.700000E+1 3.700037E+1 3.565598E+1 2.478800E+1 2.604353E+0 2.228240E+1 0.0377044748174078  
 5.546000E+3 3.700000E+1 3.699338E+1 3.565264E+1 2.478831E+1 2.609092E+0 2.226431E+1 0.0376056303263939  
 5.547000E+3 3.700000E+1 3.699733E+1 3.565659E+1 2.478494E+1 2.617268E+0 2.227565E+1 0.037601464413731  
 5.548004E+3 3.700000E+1 3.699384E+1 3.565674E+1 2.478877E+1 2.612565E+0 2.228317E+1 0.0374992217460149  
 5.549000E+3 3.700000E+1 3.699763E+1 3.564960E+1 2.478524E+1 2.617569E+0 2.227596E+1 0.0378133274987658  
 5.550000E+3 3.700000E+1 3.699793E+1 3.564626E+1 2.478187E+1 2.613346E+0 2.227258E+1 0.0379189850492029  
 5.551000E+3 3.700000E+1 3.700186E+1 3.565747E+1 2.479319E+1 2.613653E+0 2.228759E+1 0.037702899280291  
 5.552000E+3 3.700000E+1 3.700930E+1 3.566127E+1 2.479334E+1 2.609128E+0 2.229878E+1 0.0378009532470381  
 5.553003E+3 3.700000E+1 3.701688E+1 3.566521E+1 2.479733E+1 2.600177E+0 2.229541E+1 0.0378988375506551  
 5.554000E+3 3.700000E+1 3.701703E+1 3.567265E+1 2.480116E+1 2.590464E+0 2.229556E+1 0.0376865750091457  
 5.555000E+3 3.700000E+1 3.700640E+1 3.566566E+1 2.479411E+1 2.588930E+0 2.229218E+1 0.0375919021265833  
 5.556000E+3 3.700000E+1 3.701384E+1 3.566217E+1 2.479426E+1 2.599835E+0 2.228498E+1 0.0379020682140206  
 5.557000E+3 3.700000E+1 3.699957E+1 3.566248E+1 2.479089E+1 2.588859E+0 2.228528E+1 0.0374929057093056  
 5.558000E+3 3.700000E+1 3.700716E+1 3.566642E+1 2.479487E+1 2.605354E+0 2.229295E+1 0.0375911010973346  
 5.559000E+3 3.700000E+1 3.700747E+1 3.566673E+1 2.478782E+1 2.594681E+0 2.229325E+1 0.037590774371522  
 5.560000E+3 3.700000E+1 3.700762E+1 3.567052E+1 2.478797E+1 2.594171E+0 2.229341E+1 0.0374847352940187  
 5.561000E+3 3.700000E+1 3.698970E+1 3.566354E+1 2.479563E+1 2.593086E+0 2.229739E+1 0.0371853158716157  
 5.562000E+3 3.700000E+1 3.700441E+1 3.565638E+1 2.477737E+1 2.614097E+0 2.229384E+1 0.0378061373588682  
 5.563000E+3 3.700000E+1 3.700835E+1 3.566032E+1 2.478871E+1 2.595579E+0 2.229047E+1 0.0378019602740525  
 5.564000E+3 3.700000E+1 3.700501E+1 3.567156E+1 2.478902E+1 2.591662E+0 2.230917E+1 0.0373813200207672  
 5.565000E+3 3.700000E+1 3.701260E+1 3.567915E+1 2.480772E+1 2.595106E+0 2.230580E+1 0.037373367919359  
 5.566000E+3 3.700000E+1 3.698725E+1 3.566108E+1 2.478580E+1 2.584851E+0 2.230227E+1 0.0371881614353801  
 5.567000E+3 3.700000E+1 3.700562E+1 3.566123E+1 2.479331E+1 2.615087E+0 2.228035E+1 0.0376989240135575  
 5.568000E+3 3.700000E+1 3.699134E+1 3.566518E+1 2.478993E+1 2.591645E+0 2.229169E+1 0.0371836059708657  
 5.569000E+3 3.700000E+1 3.700258E+1 3.566183E+1 2.479760E+1 2.610266E+0 2.230671E+1 0.0375962198238284  
 5.570000E+3 3.700000E+1 3.701730E+1 3.567656E+1 2.480511E+1 2.596158E+0 2.230686E+1 0.0375804169460283  
