Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 4.525000E+3 3.700000E+1 3.698569E+1 3.588905E+1 3.308734E+1 2.613030E+0 2.200267E+1 0.00730050008257446  
 4.526000E+3 3.700000E+1 3.699297E+1 3.589269E+1 3.308005E+1 2.625373E+0 2.199163E+1 0.00725602063104632  
 4.527000E+3 3.700000E+1 3.698584E+1 3.588192E+1 3.307292E+1 2.617030E+0 2.198075E+1 0.00732651627223882  
 4.528000E+3 3.700000E+1 3.700770E+1 3.590013E+1 3.309114E+1 2.627174E+0 2.200650E+1 0.00729408513662036  
 4.529000E+3 3.700000E+1 3.700041E+1 3.590013E+1 3.308749E+1 2.601561E+0 2.200282E+1 0.00738945674089141  
 4.530000E+3 3.700000E+1 3.699677E+1 3.589649E+1 3.309478E+1 2.611720E+0 2.198811E+1 0.00733208191559505  
 4.531000E+3 3.700000E+1 3.700406E+1 3.589649E+1 3.309114E+1 2.615353E+0 2.199546E+1 0.00736017047096663  
 4.532000E+3 3.700000E+1 3.700406E+1 3.589649E+1 3.309478E+1 2.606524E+0 2.200282E+1 0.00741011668475289  
 4.533000E+3 3.700000E+1 3.700406E+1 3.588920E+1 3.308749E+1 2.606801E+0 2.200650E+1 0.00745730481391245  
 4.534000E+3 3.700000E+1 3.700041E+1 3.588192E+1 3.309842E+1 2.606350E+0 2.200282E+1 0.00748417533950945  
 4.535000E+3 3.700000E+1 3.700056E+1 3.588935E+1 3.309493E+1 2.610316E+0 2.198826E+1 0.00741288545551412  
 4.536000E+3 3.700000E+1 3.700041E+1 3.590013E+1 3.309478E+1 2.609725E+0 2.200650E+1 0.00734329619633895  
 4.537000E+3 3.700000E+1 3.700041E+1 3.589649E+1 3.309114E+1 2.609858E+0 2.199179E+1 0.00736683875239556  
 4.538000E+3 3.700000E+1 3.700406E+1 3.589649E+1 3.309478E+1 2.609797E+0 2.199546E+1 0.007391541980574  
 4.539000E+3 3.700000E+1 3.700785E+1 3.590028E+1 3.309857E+1 2.605335E+0 2.199194E+1 0.00741688175657433  
 4.540000E+3 3.700000E+1 3.700421E+1 3.587842E+1 3.309493E+1 2.600656E+0 2.200665E+1 0.00756604440542245  
 4.541000E+3 3.700000E+1 3.701149E+1 3.590757E+1 3.310586E+1 2.604575E+0 2.201033E+1 0.00739675417421443  
 4.542000E+3 3.700000E+1 3.698963E+1 3.588571E+1 3.309493E+1 2.594924E+0 2.198826E+1 0.00745187626912807  
 4.543000E+3 3.700000E+1 3.699692E+1 3.589299E+1 3.308400E+1 2.620848E+0 2.198458E+1 0.00730525174496927  
 4.544000E+3 3.700000E+1 3.700056E+1 3.590757E+1 3.308764E+1 2.610990E+0 2.201033E+1 0.00728757589569981  
 4.545000E+3 3.700000E+1 3.699313E+1 3.588556E+1 3.308385E+1 2.607649E+0 2.199546E+1 0.00740372427303134  
 4.546000E+3 3.700000E+1 3.700421E+1 3.589299E+1 3.309129E+1 2.616955E+0 2.200665E+1 0.00737538777277624  
 4.547000E+3 3.700000E+1 3.699328E+1 3.589664E+1 3.309129E+1 2.603555E+0 2.201033E+1 0.00735373353144117  
 4.548000E+3 3.700000E+1 3.700421E+1 3.589664E+1 3.309857E+1 2.617432E+0 2.201033E+1 0.00734848289522201  
 4.549000E+3 3.700000E+1 3.699328E+1 3.590028E+1 3.309129E+1 2.603849E+0 2.201401E+1 0.00732766978972499  
 4.550000E+3 3.700000E+1 3.700056E+1 3.589299E+1 3.309129E+1 2.617711E+0 2.200298E+1 0.00734691655159625  
 4.551000E+3 3.700000E+1 3.698978E+1 3.589679E+1 3.309872E+1 2.608545E+0 2.200681E+1 0.00730124364807913  
